id,name_aegis,name_english,type
31574,C_Cyber_Income,Costume Cyber Income,Armor
31575,C_Electro_Two_Side_Up,Costume Electric Two Sides Up Hair,Armor
31576,C_Spring_Rabbit_Hat,Costume Moon Rabbit Hat,Armor
31577,C_Roast_Memory_J,Costume Chick Chic,Armor
31578,C_Alchemist_Mask_V,Costume Alchemist Mask,Armor
31579,C_Lovegame_Hat,Costume I LOVE GAMES,Armor
31580,C_Autumnal_Flavor,Costume Autumn Taste,Armor
31581,C_Jack_Head,Costume Pumpkin Head,Armor
31582,C_Jirant_Circlet_,Costume Ancient Dragon Crown,Armor
31583,C_Willothewisp,Costume: Firefly Spirit Light,Armor
31584,C_Marin_Muffler,Costume: Marin's Muffler,Armor
31585,C_Drops_Muffler,Costume Drops Muffler,Armor
31586,C_Poporing_Muffler,Costume Poporing Muffler,Armor
31587,C_NationalDay_helmet_TW,Costume: Skoi Rider,Armor
31588,C_SnowFlake_Tiara,Costume Snow Flower,Armor
31589,C_Gold_Magestic_Goat,Costume Gold Baphomet Horns,Armor
31590,C_Der_Meisterpinsel,Costume Designer's Brush,Armor
31591,C_Crown_Of_Saint,Costume Crown of Might,Armor
31592,C_ROEXE2_TH,Costume Morning Poring,Armor
31593,C_Yellow_Scarf,Costume Yellow Scarf,Armor
31594,C_Red_Pencil_Mouth,Costume Red Pencil in Mouth,Armor
31595,C_Book_of_Soyga,Costume Book of Soyga,Armor
31596,C_Spider_Temp_TW,Costume Spider Seduction,Armor
31597,C_GoldFish_Hat,Costume Golden Fish Hat,Armor
31598,C_Forest_Guide,Costume Forest Guide,Armor
31599,C_Medium_Wave,Costume Medium Wave,Armor
31600,C_Kishu_Inu,Costume Kishu Dog,Armor
31601,C_Under_Rim_Glasses_Bu,Costume Under Rimmed Glasses (Blue),Armor
31602,C_Midgarts_Glory,Costume Rune-Midgarts Glory,Armor
31603,C_Cat_Ear_ShortK,Costume Cat Ears Shortcut,Armor
31604,C_Cat_Ear_LongK,Costume Cat Ears Long,Armor
31605,C_Volume_Low_Twin_WHK,Costume Volume Low Twin (White),Armor
31606,C_Autumn_Headband,Costume Autumn Headband,Armor
31607,C_B_EarWitchHat,Costume Black Witch Hat with Ears,Armor
31608,C_Magicstone_Of_Grace,Costume Magicstone of Grace,Armor
31609,C_Noble_Mask,Costume Noble Mask,Armor
31610,C_Yellow_Wizardry_Hat,Costume Yellow Wizardry Hat,Armor
31611,C_Dark_Snake_Lord_Stall,Costume Dark Snake Lord Stole,Armor
31612,C_Large_Sorcerer_Crown,Costume Large Sorcerer Crown,Armor
31613,C_Blue_Strong_Hair,Costume Blue Hair of Strong,Armor
31614,C_Fox,Costume Fox,Armor
31615,C_Geisha_Make,Costume Geisha Make Up,Armor
31616,C_Sleep_Sheep_TW,Costume Sleep Sheep,Armor
31617,C_Lady_Tanee_TW,Costume Lady Tanee,Armor
31618,C_DancingButterfly_TW,Costume Butterfly Charm,Armor
31619,C_Magic_Inheritor_TW,Costume Magic Successor,Armor
31620,C_Snow_Fox_TW,Costume Magic Successor,Armor
31621,C_HappyMargay_TW,Costume Happy Longtail Cat,Armor
31622,C_LostTime_TW,Costume Lost Time,Armor
31623,C_RomanticRose_TW,Costume Romantic Rose,Armor
31624,C_HeartOfCat_TW,Costume Heart of Cat,Armor
31625,C_Protect_Cloth,Costume Protect Cloth,Armor
31626,C_FluffyWing_TW,Costume: Wing of Harmony,Armor
31627,C_L_Magesic2_TW,Costume Goat Helmet,Armor
31628,C_Bogy_Cap_TW,Costume Dokebi,Armor
31629,C_Evil_Bone_Hat,Costume Evil Bone Hat,Armor
31630,C_BaphoJ_Parachute_JP,Costume Baphomet Balloon,Armor
31631,C_Drooping_Schmidt,Costume Drooping Schmidt,Armor
31632,C_Drooping_Oscar,Costume Drooping Oscar,Armor
31633,C_Drooping_Heinrich,Costume Drooping Heinrich,Armor
31634,C_Rudolf_Hairband,Costume Rudolph Hairband,Armor
31635,C_Fairy_Long_BD,Costume Flowing Long (Blonde),Armor
31636,C_Fairy_Long_SV,Costume Flowing Long (Silver),Armor
31637,C_Straight_Long_BU,Costume Straight Long (Blue),Armor
31638,C_Straight_Long_RD,Costume Straight Long (Red),Armor
31639,C_Straight_Long_GL,Costume Straight Long (Blonde),Armor
31640,C_Straight_Long_GN,Costume Straight Long (Green),Armor
31641,C_Straight_Long_JBL,Costume Straight Long (Jet Black),Armor
31642,C_Straight_Long_LPP,Costume Straight Long (Light Purple),Armor
31643,C_Straight_Long_OM,Costume Straight Long (Brown),Armor
31644,C_Straight_Long_PP,Costume Straight Long (Purple),Armor
31645,C_Side_Tail_BU,Costume Side Pony (Blue),Armor
31646,C_Side_Tail_RD,Costume Side Pony (Red),Armor
31647,C_Side_Tail_YL,Costume Side Pony (Blonde),Armor
31648,C_Side_Tail_GN,Costume Side Pony (Green),Armor
31649,C_Side_Tail_BL,Costume Side Pony (Black),Armor
31650,C_Side_Tail_WH,Costume Side Pony (White),Armor
31651,C_Side_Tail_OM,Costume Side Pony (Brown),Armor
31652,C_Side_Tail_PP,Costume Side Pony (Purple),Armor
31653,C_Back_Signon_BU,Costume Chignon (Blue),Armor
31654,C_Back_Signon_RD,Costume Chignon (Red),Armor
31655,C_Back_Signon_YL,Costume Chignon (Blonde),Armor
31656,C_Back_Signon_GN,Costume Chignon (Green),Armor
31657,C_Back_Signon_BL,Costume Chignon (Black),Armor
31658,C_Back_Signon_WH,Costume Chignon (White),Armor
31659,C_Back_Signon_OM,Costume Chignon (Brown),Armor
31660,C_Back_Signon_PP,Costume Chignon (Purple),Armor
31661,C_Alphonse_Helmet,Costume Alphonse Helm,Armor
31662,C_Red_Hood,Costume Red Ridding Hood,Armor
31663,C_Asara_Fairy_Hat_J,Costume Fairy Asara Hat,Armor
31664,C_B_Desert_Wolf_Hat,Costume Drooping Ernst Von Wolf 11th,Armor
31665,C_GoldPoring_Hat_TW,Costume Rich Rich Poring,Armor
31666,C_Crown_of_Unity,Costume Luxury Crown,Armor
31667,C_PoringBeret_TW,Costume Poring Beret,Armor
31668,C_Majoruros_Horn,Costume Majorous Horns,Armor
31669,C_Adv_Whisper_Mask_J,Costume Evolved Whisper Mask (Middle),Armor
31670,C_Miyabi_Long_Hair,Costume Miyabi Doll Hair,Armor
31671,C_Twin_Canon,Costume Twin Cannons,Armor
31672,C_Mermaid_Wig,Costume Mermaid Wig,Armor
31673,C_Picnic_Basket,Costume Picnic Basket,Armor
31674,C_Jitterbug_Cap,Costume Jitterbug Cap,Armor
31675,C_Orange_Stem_Hat,Costume Orange Flavour Hat,Armor
31676,C_Orange_In_Mouth,Costume Orange In Mouth,Armor
31677,C_Stretched_Nose,Costume Pinocchio Nose,Armor
31678,C_Pig_Girl_TW,Costume Little Pig Girl Baloon,Armor
31679,C_Pig_Boy_TW,Costume Little Pig Boy Baloon,Armor
31680,C_Fairy_Long_SVK,Costume Fairy Long Purple,Armor
31681,C_Fairy_Long_BDK,Costume Fairy Long Hair (Blonde),Armor
31682,C_Drooping_Elven_Ears,Costume Drooping Elven Ears,Armor
31683,C_Heart_Wing_Hairband_V,Costume Heart Wing Headband,Armor
31684,C_Kururinpa_Hair,Costume Kururinpa Tails,Armor
31685,C_Fluffy_Semi_Long,Costume Fluffy Semi Long,Armor
31686,C_Desert_Wolf_B,Costume Desert Wolf Baby,Armor
31687,C_Alchemist_Square_Bag,Costume Alchemist Bag,Armor
31688,C_Poring_On_Shoulder,Costume Poring on Shoulder,Armor
31689,C_Piamette_Roll_HairK,Costume Piamette Curls,Armor
31690,C_Flame_Bird,Costume Flamebird,Armor
31691,C_Bell_Pigeon_J,Costume Bell of Pigeon Lower,Armor
31692,C_YDragon_SkyWing,[Costume] Emperor Dragon's Wings,Armor
31693,C_LunaticMuffler,Costume Lunatic Muffler,Armor
31694,C_Poring_Letter_TW,Costume Poring Letter,Armor
31695,C_Tree_Of_Sprout_JP,Costume Tree Sprout,Armor
31696,C_Shark_Hat,Costume Shark Hat,Armor
31697,C_Bird_Nest,Costume Bird Nest,Armor
31698,C_Pigtail_Red_Hood,Costume Red Riding Hood,Armor
31699,C_Smiling_Eyes,Costume Smiling Eyes,Armor
31700,C_ScarfOfHero_TW,Costume Hunter Scarf,Armor
31701,C_ScarfOfHero_R,Costume Warrior Scarf (Rental),Armor
31702,C_Moon_Cat_Fighter,Costume Full Moon Cat Hood,Armor
31703,C_Valentine_Hat,Costume Valentine Hat,Armor
31704,C_Sweet_Valentine_Hat,Costume Sweet Valentine Hat,Armor
31705,C_Red_White_Hat,Costume Red & White Hat,Armor
31706,C_Tatenasi_Helmet,Costume Tatenasi Helmet,Armor
31707,C_Nine_Tail_Fox_Hair,Costume Nine Tail Fox Wig,Armor
31708,C_Gothic_Skull_Ribbon,Costume Gothic Skull Ribbon,Armor
31709,C_Golden_Violet,Costume Golden Violet,Armor
31710,C_Skygirl_Flower,Costume Lace Flower Crown,Armor
31711,C_Gemmed_Crown,Costume Jewel Crown,Armor
31712,C_Oxygen_Mask,Costume Oxygen Mask,Armor
31713,C_Mystery_Fruit_Shell,Costume Mystical Fruit Hat,Armor
31714,C_Indian_Headband,Costume Indian Headband,Armor
31715,C_Orange_Rabbit,Costume Orange Rabbit,Armor
31716,C_Blinking_Eyes_RD,Costume Twinkling Red Eyes,Armor
31717,C_Medium_Wave_BD,Costume Medium Wave (Yellow),Armor
31718,C_Bless_Sky_Lantern_J,Costume Sky Lantern,Armor
31719,C_Cons_Of_Fire,Costume Master of Fire,Armor
31720,C_VesperHeadGear,Costume Vesper Headgear,Armor
31721,C_ResonateTaego,Costume Ancient Resonance,Armor
31722,C_Sedora_Hat,Costume Sedora Hat,Armor
31723,C_Tw_Rice_Ball,Costume Chimaki Hat,Armor
31724,C_Rice_Ball_Hood,Costume Chimaki Hood,Armor
31725,C_Lunar_Rainbow,Costume Rainbow,Armor
31726,C_Hankie_In_Mouth,Costume Handkerchief,Armor
31727,C_Ribbon_Green,Costume Ribbon (Green),Armor
31728,C_Nobility_Hat,Costume Ribbon Straw Hat,Armor
31729,C_Miracle_Plant,Costume Flower Shower,Armor
31730,C_Volume_Low_Twin_CB,Costume Minty's Hairstyle (Peach),Armor
31731,C_SnackParty,Costume Sweets Party,Armor
31732,C_BearBalloon,Costume Bear Balloon,Armor
31733,C_Phantom_Of_Masquerade,Costume Phantom's Mask,Armor
31734,C_CitrusRibbon,Costume Citrus Colored Ribbon,Armor
31735,C_FortunetellinSealed,Costume Yawata Seal,Armor
31736,C_Popcorn_Hair,Costume Popcorn Wig,Armor
31737,C_Wings_Of_Lucifer,Costume Lucifer's Wings,Armor
31738,C_Side_Tail_PP_M_TW,Costume Sweet Side Ponytail (Purple),Armor
31739,C_Side_Tail_OM_M_TW,Costume Sweet Side Ponytail (Brown),Armor
31740,C_Side_Tail_WH_M_TW,Costume Sweet Side Ponytail (White),Armor
31741,C_Side_Tail_BL_M_TW,Costume Sweet Side Ponytail (Black),Armor
31742,C_Side_Tail_GN_M_TW,Costume Sweet Side Ponytail (Green),Armor
31743,C_Side_Tail_YL_M_TW,Costume Sweet Side Ponytail (Yellow),Armor
31744,C_Side_Tail_RD_M_TW,Costume Sweet Side Ponytail (Red),Armor
31745,C_Side_Tail_BU_M_TW,Costume Sweet Side Ponytail (Blue),Armor
31746,C_St_Long_PP_M_TW,Costume Beauty and Long Wig (Purple),Armor
31747,C_St_Long_OM_M_TW,Costume Beauty and Long Wig (Brown),Armor
31748,C_St_Long_LPP_M_TW,Costume Beauty and Long Wig (Pink),Armor
31749,C_St_Long_JBL_M_TW,Costume Beauty and Long Wig (Grey),Armor
31750,C_St_Long_GN_M_TW,Costume Beauty and Long Wig (Green),Armor
31751,C_St_Long_GL_M_TW,Costume Beauty and Long Wig (Gold),Armor
31752,C_St_Long_RD_M_TW,Costume Beauty and Long Wig (Red),Armor
31753,C_St_Long_BU_M_TW,Costume Beauty and Long Wig (Blue),Armor
31754,C_B_S_PP_M_TW,Costume Korean Meatball Head (Purple),Armor
31755,C_B_S_OM_M_TW,Costume Korean Meatball Head (Brown),Armor
31756,C_B_S_WH_M_TW,Costume Korean Meatball Head (White),Armor
31757,C_B_S_BL_M_TW,Costume Korean Meatball Head (Black),Armor
31758,C_B_S_GN_M_TW,Costume Korean Meatball Head (Green),Armor
31759,C_B_S_YL_M_TW,Costume Korean Meatball Head (Yellow),Armor
31760,C_B_S_RD_M_TW,Costume Korean Meatball Head (Red),Armor
31761,C_B_S_BU_M_TW,Costume Korean Meatball Head (Blue),Armor
31762,C_Heart_Card_In_Mouth,Costume Heart Card in Mouth,Armor
31763,C_Fortier_Mask,Costume Fortier Mask,Armor
31764,C_Rainbow_Veil_V,Costume Rainbow Veil Mid,Armor
31765,C_Garnet_Tiara,Costume Garnet Tiara,Armor
31766,C_Peony_Hair_Ornament,Costume Peony Headdress,Armor
31767,C_TW_3rd_Balloon,Costume 3rd Year Balloon,Armor
31768,C_2019RTC_CeleAura_TW,Costume 3rd Anniversary Balloon,Armor
31769,C_Orange_Bunny_Band,Costume Bunny Hairband (Orange),Armor
31770,C_Violet_Bunny_Band,Costume Bunny Hairband (Purple),Armor
31771,C_Blue_Bunny_Band,Costume Bunny Hairband (Blue),Armor
31772,C_Silver_Bunny_Hairband,Costume Bunny Hairband (Silver),Armor
31773,C_Aqua_Bunny_Band,Costume Bunny Hairband (Light Blue),Armor
31774,C_Maroon_Bunny_Band,Costume Bunny Hairband (Red),Armor
31775,C_Golden_Bunny_Band,Costume Bunny Hairband (Golden),Armor
31776,C_Gray_Bunny_Band,Costume Bunny Hairband (Grey),Armor
31777,C_YellowBunny_Hairband,Costume Bunny Hairband (Yellow),Armor
31778,C_PinkBunny_Hairband,Costume Bunny Hairband (Pink),Armor
31779,C_Green_Bunny_Hairband,Costume Bunny Hairband (Green),Armor
31780,C_Sloth_Hat,Costume Sloth Hat,Armor
31781,C_Green_Poring_Hairpin,Costume Poporing Hairpin,Armor
31782,C_Solo_Play_Box1,Costume Poporing Hairpin,Armor
31783,C_Doram_Balloon,Costume Doram Balloon,Armor
31784,C_Exa_Goat_Cap,Costume Experimental Goat Cap,Armor
31785,C_Monster_Fish_Gill,Costume Monster Fish Gills,Armor
31786,C_Red_Baby_Dragon,Costume Red Baby Dragon Hat,Armor
31787,C_SavageB_On_Shoulder,Costume Savage Shoulder Bebe,Armor
31788,C_Piamette_Roll_Hair_SV,Costume Piamette Doll Hair (Silver),Armor
31789,C_Turkey_Hat,Costume Turkey Hat,Armor
31790,C_Blood_Grimoire_J,Costume Grimoire of Red Blood,Armor
31791,C_Pig_Mask_J,Costume Money Pig Mask,Armor
31792,C_Baryon_HeadPhone_TW,Costume Baryon Headphone,Armor
31793,C_Feather_Of_Seraphim,Costume Seraphim's Feather,Armor
31794,C_Puppy_Ears_Hat_Jp,Costume Dog Ear Cap,Armor
31795,C_Elephangel_J,Costume Elephant Fairy,Armor
31796,C_Drooping_Boto,Costume Drooping Boto,Armor
31797,C_Shih_Tzu_Long,Costume Shih Tzu Hair,Armor
31798,C_Baby_Panda,Costume Baby Panda,Armor
31799,C_Pretty_Bear_WH,Costume Pretty White Bear,Armor
31800,C_Br_Twin_Ribbon,Costume Brazil Twin Ribbon,Armor
31801,C_Karada_Meguri_Tea_Hat,Costume Creative Convention Cap,Armor
31802,C_Royal_Milk_Tea_Hat,Costume Creative Convention Chapeau,Armor
31803,C_Cons_Of_Wind,Costume Aura of Tornado,Armor
31804,C_Flower_Hat,Costume Floral Hat,Armor
31805,C_Sunglasses_Bball_Hat,Costume Sunglass Baseball Cap,Armor
31806,C_Tw_Frog_Hat,Costume Blue Frog Hat,Armor
31807,C_Peacock_Feather,Costume Cyber Peacock,Armor
31808,C_Red_PhD_Hat,Costume Academic Cap (Red),Armor
31809,C_Red_Wizardry_Hat,Costume Pointy Hat (Red),Armor
31810,C_Deep_Angel_Hairband,Costume Deep Angel Hairband,Armor
31811,C_Thief_Hood,Costume Thief's Hood,Armor
31812,C_Bulb_Hairband,Costume Light Bulb Hairband,Armor
31813,C_Luna_On_Shoulder_J,Costume Lunatic On Shoulder,Armor
31814,C_RabbitFamilyBalloon,Costume Lunatic Family Balloon,Armor
31815,C_Angola_Intention,Costume Prince of Rabbit,Armor
31816,C_Rabbit_Winged_Robe,Costume Three Rabbits Ribbon,Armor
31817,C_Rabbit_Two_Side_Up,Costume Rabbit Two Sides Up,Armor
31818,C_TopPlayer_TW,Costume Top Player,Armor
31819,C_Dullahan_Mask,Costume Dullahan Mask,Armor
31820,C_Golden_Baseball_Cap,Costume Golden Baseball Cap,Armor
31821,C_Jeje_Cap,Costume Jeje Cap,Armor
31822,C_Summer_Baseball_Cap,Costume Red Sun Baseball Cap,Armor
31823,C_Nose_Glasses_J,Costume Nose Glasses,Armor
31824,C_Mask_Of_Cat_J,Costume Monster Cat Mask,Armor
31825,C_Tongue_Charm_J,Costume Devil's Tongue,Armor
31826,C_Sunglass_Bear_Cap_J,Costume Choppy Bear Hat,Armor
31827,Durumagi,Costume Durumagi,Armor
31828,C_Maple_Falls_RdK,Costume Fallen Leaves Falling (Red),Armor
31829,C_Love_China_CN,Costume I Love China,Armor
31830,C_DragonKnight_Eyepatch,Costume Dragon Knight Eyepatch,Armor
31831,C_Disguise_Mantle,Costume Disguise Cloth,Armor
31832,C_Bicolor_Cat_Witch_Hat,Costume Witch's Cat Hat,Armor
31833,C_Halloween_Cat_Short,Costume Halloween Cat Short,Armor
31834,C_Halloween_Cat_Long,Costume Halloween Cat Long,Armor
31835,C_2019_D10_Muffler_TW,Costume 10th October National Day Scarf,Armor
31836,C_Aviator_Hat,Costume Aviator's Hat,Armor
31837,C_SharkHead_J,Costume Baby Shark Head,Armor
31838,C_Golden_Wreath,Costume Asia Masters Gold Wreath,Armor
31839,C_FluffyWing_J,Costume Urd Wings,Armor
31840,C_BJ_HeadsetA,Costume DJ Headset,Armor
31841,C_BJ_HeadsetB,Costume OnAir BJ Headset,Armor
31842,C_Striking_hat,Costume Striking Hat,Armor
31843,C_Heavenly_Order,Costume Heavenly Order,Armor
31844,C_Mob_Scarf,Costume Runaway Scarf,Armor
31845,C_Palace_Guard_Cap,Costume Guard's Hat,Armor
31846,C_Lovely_Ribbon_Hair,Costume Lovely Ribbon Hair,Armor
31847,C_Blink_Eyes_Cocktai_BU,Costume Blinking Blue Eyes,Armor
31848,C_Rose_Gothic_Bonnet,Costume Rose Gothic Bonnet,Armor
31849,C_Runaway_Accelerator,Costume Runaway Accelerator,Armor
31850,C_Gift_of_Panagia,Costume Crown of Faithful Faith,Armor
31851,C_Phalanx,Costume Floating Shield,Armor
31852,C_WitchManteau,Costume Witch's Cloak,Armor
31853,C_ZombieMask,Costume Zombie Mask,Armor
31854,C_SnackParty_J,Costume Choco Chip Cookies,Armor
31855,Mushroom_Hair,Costume Chocolate Mushroom Wig,Armor
31856,C_Airy_Two_Side_Up_BD,Costume Airy Two Side Up (Blonde),Armor
31857,C_Airy_Two_Side_Up_SV,Costume Airy Two Side Up (Silver),Armor
31858,C_Signon_Princ_Wave_BU,Costume Signon Princess Wave (Blue),Armor
31859,C_Signon_Princ_Wave_RD,Costume Signon Princess Wave (Red),Armor
31860,C_Signon_Princ_Wave_YL,Costume Signon Princess Wave (Yellow),Armor
31861,C_Signon_Princ_Wave_GN,Costume Signon Princess Wave (Green),Armor
31862,C_Signon_Princ_Wave_BL,Costume Signon Princess Wave (Black),Armor
31863,C_Signon_Princ_Wave_WH,Costume Signon Princess Wave (White),Armor
31864,C_Signon_Princ_Wave_OM,Costume Signon Princess Wave (Brown),Armor
31865,C_Signon_Princ_Wave_PP,Costume Signon Princess Wave (Purple),Armor
31866,C_Braid_Headband_BU,Costume Braid Headband (Blue),Armor
31867,C_Braid_Headband_RD,Costume Braid Headband (Red),Armor
31868,C_Braid_Headband_YL,Costume Braid Headband (Yellow),Armor
31869,C_Braid_Headband_GN,Costume Braid Headband (Green),Armor
31870,C_Braid_Headband_BL,Costume Braid Headband (Black),Armor
31871,C_Braid_Headband_WH,Costume Braid Headband (White),Armor
31872,C_Braid_Headband_OM,Costume Braid Headband (Brown),Armor
31873,C_Braid_Headband_PP,Costume Braid Headband (Purple),Armor
31874,C_Exotic_Bob_L_LB,Costume Himelmez's Wig (Blue),Armor
31875,C_Exotic_Bob_L_YL,Costume Himelmez's Wig (Yellow),Armor
31876,C_Exotic_Bob_L_WH,Costume Himelmez's Wig (White),Armor
31877,C_Exotic_Bob_L_LPP,Costume Himelmez's Wig (Light Purple),Armor
31878,C_Exotic_Bob_R_PK,Costume Himelmez's Wig (Pink),Armor
31879,C_Exotic_Bob_R_BG,Costume Himelmez's Wig (Blue Green),Armor
31880,C_Exotic_Bob_R_JBL,Costume Himelmez's Wig (Black),Armor
31881,C_Exotic_Bob_R_BW,Costume Himelmez's Wig (Brown),Armor
31882,C_Choco_Stick_In_Mouth,Costume Choco Stick In Mouth,Armor
31883,C_Nine_Tail_Fox_Hair_J,Costume Nine Tail Fox Hair,Armor
31884,C_Magic_Helm,Costume Magic Helm,Armor
31885,Cons_Of_Earth,Costume Cons of Earth,Armor
31886,C_Pierced_Apple_E,Costume Pierced Apple Hat,Armor
31887,C_Pure_Love_Muffler,Costume Pure Scarf,Armor
31888,C_W_King_Tiger_Doll_Hat,Costume White Tiger Doll,Armor
31889,C_Gemini_Crown,Costume Gemini Crown,Armor
31890,C_Sagittarius_Diadem,Costume Sagittarius Diadem,Armor
31891,C_Surpentarius_Crown,Costume Surpentarius Crown,Armor
31892,C_Aquarius_Diadem,Costume Aquarius Diadem,Armor
31893,C_Libra_Crown,Costume Libra Crown,Armor
31894,C_Scorpio_Diadem,Costume Scorpio Diadem,Armor
31895,C_Aries_Diadem,Costume Aries Diadem,Armor
31896,C_Capricon_Crown,Costume Capricorn Crown,Armor
31897,C_Pisces_Crown,Costume Pisces Crown,Armor
31898,C_Sagittarius_Crown,Costume Sagittarius Crown,Armor
31899,C_Freyja_Crown,Costume Freyja's Crown,Armor
31900,C_Hair_Of_The_Strong_R,Costume Hair Of The Strong,Armor
31901,C_White_Strong_Hair_R,Costume White Strong Hair,Armor
31902,C_10_Type_Glasses,Costume Cool Shades,Armor
31903,C_White_Snake,Costume White Snake,Armor
31904,C_Para_Team_Hat100,Costume Snow Parade Hat,Armor
31905,C_Blanc_Neige_Prince,Costume Snow Ice Hair,Armor
31906,C_PGstone_Knit_Hat_PK,Costume Cat Paw Knitted Hat,Armor
31907,C_PGstone_Knit_Hat_BW,Costume Cat Paw Knitted Hat (Brown),Armor
31908,C_Antler_Fedora,Costume Antler Fedora,Armor
31909,C_711_Knit_Hat,Costume Seven-Eleven Knitted Hat,Armor
31910,C_Shaving_Cream,Costume Festive Santa Beard,Armor
31911,C_LittleGarden,Costume Little Garden,Armor
31912,C_Black_Veil_J,Costume Black Veil,Armor
31913,C_Black_Feather,Costume Feathered Black Cap,Armor
31914,C_Red_Bread_Hat,Costume Mini Beret Hairband,Armor
31915,c_Sweet_Corone,Costume Sweet Coronet,Armor
31916,C_Frill_Collar,Costume Frill Neckcap,Armor
31917,C_2018_RTC_Cape4_TW_J,Costume Glory Flag (Red),Armor
31918,C_Party_Recruiter_Hat,Costume Party Member Recruit Hat,Armor
31919,C_Friend_Recruiter_Hat,Costume Friend Recruit Hat,Armor
31920,C_Western_Grace,Costume Western Crace,Armor
31921,C_Fairy_Long_CB,Costume: Choa Hairstyle (Peach),Armor
31922,C_Fluffy_Semi_Long_SV,Costume Fluffy Semi-Long (Silver),Armor
31923,C_Baby_Polar_Bear,Costume Baby Polar Bear,Armor
31924,C_Blinking_Eyes_BU,Costume Twinkling Blue Eyes,Armor
31925,C_Valentine_Hat_US,Costume Valentine Hat,Armor
31926,C_Aura_Quartz_REU,Costume Aura Quartz,Armor
31927,C_Blue_Pencil_In_Mouth,Costume Pencil in Mouth (Blue),Armor
31928,C_Cylinder_Hairband,Costume Cylinder Hairband,Armor
31929,C_Cryptura_Academy_Hat,Costume Smile School Cap,Armor
31930,C_Mike_Stand,Costume Standing Mic,Armor
31931,C_Half_Rim_Glasses,Costume Half Rim Glasses,Armor
31932,C_Suit_Sollar,Costume Suit Lapel,Armor
31933,C_Miyabi_Long_Hair_LPP,Costume Miyabi Doll Long Hair (Light Purple),Armor
31934,C_Blink_Eyes_Sakura,Costume Blinking Purple Eyes,Armor
31935,C_Baby_Dragon_Hat,Costume Baby Dragon Hat,Armor
31936,C_Nut_Donut_In_Mouth,Costume Honeynut Donut,Armor
31937,C_Unicorn_Ornament,Costume Unicorn Headdress,Armor
31938,C_L_Knitting_Low_Twin,Costume Loose Knitting Twin,Armor
31939,C_Carnation_Corolla,Costume Carnation Corolla,Armor
31940,C_Earth_Godess_Mask,Costume flag mask,Armor
31941,C_Super_Cell,Costume Storm Cell,Armor
31942,C_Romance_Rose_J,Costume Pretty Rose,Armor
31943,C_Frog_Hood,Costume Tree Frog Hood,Armor
31944,C_Elegant_Wave,Costume Elegant Wave,Armor
31945,C_Golden_Angel_Band,Costume Golden Angel Hairband,Armor
31946,C_Frantic_Looking,Costume Demon King's Eye,Armor
31947,C_Sinister_Horn_Gear,Costume Dark Horn,Armor
31948,C_Eyes_Of_Illusion,Costume Headband of Illusion's Eyes,Armor
31949,C_Diabolus_Wing,Costume Diablos Wings,Armor
31950,C_Nut_Cracker_JP,Costume Replica Nut Cracker,Armor
31951,C_Happy_Cat_JP,Costume Happy Cat,Armor
31952,C_GatesofNetherWorld,Costume Gates of Netherworld,Armor
31953,C_Cor_Core_Headset,Costume Core Headset,Armor
31954,C_Vassalage_Necklace,Costume Vassalage Necklace,Armor
31955,C_Angeling_1st,Costume 1st Angeling Hat,Armor
31956,C_Angeling_2nd,Costume 2nd Angeling Hat,Armor
31957,C_Cons_Of_Poison,Costume Cons of Poison,Armor
31958,C_SantaPoring_Balloon,Costume Santa Poring Balloon,Armor
31959,C_RK_Hair_BL,Costume Wave Perm (Black),Armor
31960,C_RK_Hair_BU,Costume Wave Perm (Blue),Armor
31961,C_RK_Hair_GN,Costume Wave Perm (Green),Armor
31962,C_RK_Hair_OM,Costume Wave Perm (Brown),Armor
31963,C_RK_Hair_PK,Costume Wave Perm (Pink),Armor
31964,C_RK_Hair_PP,Costume Wave Perm (Purple),Armor
31965,C_RK_Hair_RD,Costume Wave Perm (Red),Armor
31966,C_RK_Hair_WH,Costume Wave Perm (White),Armor
31967,C_RK_Hair_YL,Costume Wave Perm (Yellow),Armor
31968,C_AB_Hair_BL,Costume Ponytail Hair (Black),Armor
31969,C_AB_Hair_LPP,Costume Ponytail Hair (Light Purple),Armor
31970,C_AB_Hair_OM,Costume Ponytail Hair (Brown),Armor
31971,C_AB_Hair_WH,Costume Ponytail Hair (White),Armor
31972,C_Purificatory_Mask,Costume Purificatory Mask,Armor
31973,C_Blossom_Glasses,Costume Cherry Blossom Glasses,Armor
31974,C_Melon_Headphone,Costume Melon Headphones,Armor
31975,C_Sweet_Potato_In_Mouth,Costume Sweet Potato in Mouth,Armor
31976,C_Focus_Beret,Costume Concentration Beret,Armor
31977,C_Rent_Dog_Officer_TH,[Rental] Costume Dog Officer,Armor
31978,C_Fire_Giant_Red,Costume Red Flame Giant,Armor
31979,C_Fire_Giant_Gold,Costume Golden Flame Giant,Armor
31980,aegis_31980,Costume Concentration Beret,Armor
32000,Blue_Spear,Blue Spear,Weapon
32001,Diva_Spear,Diva Spear,Weapon
32002,Mirage_Spear,Mirage Spear,Weapon
32003,Sinister_Spear_J,Spear of Evil,Weapon
32004,Probation_Lance,Trial Royal Guard's Lance,Weapon
32005,Pole_Axe_IL,Illusion Pole Axe,Weapon
32007,Jirant_Spear,God Eater Dragon Spear,Weapon
32012,Metal_Stick_J,Metal Stick,Weapon
