id,name_aegis,name_english,type
22748,Bullet_Case_Stone,Hearthstone Shot Cartridge,Usable
22749,Sanctified_Bullet_Case,Purification Shot Cartridge,Usable
22750,Trans_Scroll_Sca,Transformation Scroll(Horn Scaraba),Usable
22751,Trans_Scroll_Wander,Transformation Scroll(Wanderer),Usable
22752,Trans_Scroll_Gazeti,Transformation Scroll(Gazeti),Usable
22753,Trans_Scroll_Karcher,Transformation Scroll(Kobold Archer),Usable
22754,Trans_Scroll_Necro,Transformation Scroll(Necromancer),Usable
22755,Trans_Scroll_Wghost,Transformation Scroll(Wind Ghost),Usable
22756,AugustGiftBox_,August Gift Box,Usable
22757,Matk_Trans_Scroll,Collection Of Scrolls Magical Transformation,Cash
22758,Ratk_Trans_Scroll,Collection Of Scrolls Shooting Transformation,Cash
22759,Aspd_Trans_Scroll,Collection Of Scrolls Attack Speed Transformation,Cash
22760,Argiope_CaptureBox,Argiope Transportin,Usable
22761,LuciolaVespa_CaptureBox,Luciola Vespa Transportin,Usable
22762,Centipede_CaptureBox,Centipede Transportin,Usable
22764,PetTradeTicket_Box,Pet Exchange Ticket Box,Usable
22770,Shark_Skewered,Shark Skewer,Healing
22771,Tuna_Skewered,Bluefin Tuna Skewer,Healing
22772,Snapper_Skwered,Sea Bream Skewer,Healing
22773,Piranha_Skewered,Piranha Skewer,Healing
22774,Salmon_Skewered,Salmon Skewer,Healing
22775,Eel_Skewered,Eels Skewer,Healing
22776,Carp_Skewered,Carp Skewer,Healing
22777,BuffGiftBox,Gift Buff Set,Usable
22781,PC_NomalBox,PC Bang Normal Box,Usable
22782,PC_WoodenBox,PC Bang Wooden Box,Usable
22783,PC_GoldenBox,PC Bang Golden Box,Usable
22784,PC_PlatinumBox,PC Bang Platinum Box,Usable
22808,NoviceBox,Special Gift Box,Usable
22812,Sealed_Dracula_Scroll,Sealed Dracula Scroll,Usable
22813,Bearers_Shadow_Box,Bearer's Shadow Box,Usable
22814,CatPaw_Ticket,Cat Hand Ticket,Usable
22816,G_Mysterious_Water,True Mysterious Life Potion,Usable
22817,G_Small_Life_Potion,True Small Life Potion,Usable
22818,G_Med_Life_Potion,True Medium Life Potion,Usable
22819,G_Almighty,True Almighty,Usable
22820,G_ASPD_Potion,True Enhanced ASPD Potion,Usable
22821,G_Red_Booster,True Red Booster,Usable
22822,SW_Wear2014,Summer Vacation Costumes,Usable
22823,Sealed_B_Shecil_Scroll,Sealed Sniper Scroll,Usable
22825,Costume_Set1_Kr,Heidam Fellow,Usable
22826,Enchant_Stone_Box4,Costume Enchant Stone Box 4,Usable
22827,Shadow_Cube,Shadow Cube,Usable
22828,Sealed_Scroll,Sealed Album Scroll,Usable
22829,Sealed_Card,Sealed Card Album,Usable
22837,Essence_Of_Time,Integer Time,Usable
22838,Something_Candy_Holder,Something Candy Holders,Usable
22839,Happy_Box_J,Happy Box,Usable
22841,Pumpkin_Candy,Pumpkin Candy,Usable
22842,Sealed_Dracula_Scroll2,Sealed Dracula Scroll II,Usable
22843,superstar_cake,Superstar Snack,Usable
22844,Sealed_Dracula_Album,Sealed Dracula Card Album,Usable
22845,Sealed_Mysterious_Egg,Sealed Fortune Egg,Usable
22846,Sealed_Dracula_Card_,Sealed Dracula Card,Usable
22847,BadgeOfProntera,Prontera Badge,Usable
22848,KeysPrison,Prison Key,Usable
22849,P_Temporal_Crystal,Prontera Time Crystal,Usable
22850,JanuaryGiftBox,January Gift Box,Usable
22851,FebruaryGiftBox,February Gift Box,Usable
22852,MarchGiftBox,March Gift Box,Usable
22853,AprilGiftBox,April Gift Box,Usable
22854,MayGiftBox,May Gift Box,Usable
22855,JuneGiftBox,June Gift Box,Usable
22856,JulyGiftBox,July Gift Box,Usable
22857,AugustGiftBox,August Gift Box,Usable
22858,SeptemberGiftBox,September Gift Box,Cash
22859,OctoberGiftBox,October Gift Box,Usable
22860,NovemberGiftBox,November Gift Box,Usable
22861,DecemberGiftBox,December Gift Box,Usable
22868,Enchant_Stone_Box5,Costume Enchant Stone Box 5,Usable
22869,LuckyRouletteTickets,Lucky Roulette Ticket,Usable
22870,Xmas_Package_14,Christmas Package,Usable
22873,Sealed_Berz_Scroll2,Sealed Beelzebub Scroll II,Usable
22874,Sealed_Berz_Album,Sealed Beelzebub Card Album,Usable
22876,Shabby_Purse,Old Money Pocket,Usable
22881,Binding_Rope,Rope Gallows,Usable
22882,Choco_Tteokguk,Chocolate Rice Cake Soup,Usable
22883,SeptemberGiftBox_,September Gift Box,Usable
22884,OctoberGiftBox_,October Gift Box,Usable
22885,NovemberGiftBox_,November Gift Box,Usable
22886,DecemberGiftBox_,December Gift Box,Usable
22887,2015GoldPCBox,Gold PC Cafe Box,Usable
22888,2015_New_Year_Scroll,New Year's Scroll,Usable
22893,New_Year_Shadow_Cube,New Year Shadow Cube,Usable
22894,2015LI_Neuralizer,(Limited)2015 Neuralizer,Usable
22895,2015LI_R_S_C,(Limited)2015 Status Initialization Volume,Usable
22896,2015LI_R_S_C_,(Limited)Old Status Initialization Volume,Usable
22899,DowntownMap,Parchment City,DelayConsume
22901,BlueboxOfQuestions,Mysterious Blue Box,Usable
22902,Sealed_Scroll2,Sealed Seal Scroll II,Usable
22905,Enchant_Stone_Box6,Costume Enchant Stone Box 6,Usable
22906,Sealed_Scroll3,Sealed Seal Scroll III,Usable
22907,Service30_M_01_Call,Edward Zonda Calling Bell,Usable
22908,Service30_F_01_Call,Elysee Zonda Calling Bell,Usable
22909,Weapon_5Up_Box,+5 Weapon Upgrade Certificate,Usable
22910,Weapon_6Up_Box,+6 Weapon Upgrade Certificate,Usable
22911,Weapon_7Up_Box,Weapon +7 Refine Ticket,Usable
22912,Weapon_8Up_Box,Weapon +8 Refine Ticket,Usable
22913,Weapon_9Up_Box,Weapon +9 Refine Ticket,Usable
22914,Bubble_Gum_24h,Bubble Gum 24h,Usable
22915,Weapon_11Up_Box,Weapon +11 Refine Ticket,Usable
22916,Weapon_12Up_Box,Weapon +12 Refine Ticket,Usable
22917,Weapon_13Up_Box,+13 Weapon Upgrade Certificate,Usable
22918,Weapon_14Up_Box,+14 Weapon Upgrade Certificate,Usable
22919,Weapon_15Up_Box,+15 Weapon Upgrade Certificate,Usable
22920,Weapon_16Up_Box,+16 Weapon Upgrade Certificate,Usable
22921,Weapon_17Up_Box,+17 Weapon Upgrade Certificate,Usable
22922,Weapon_18Up_Box,+18 Weapon Upgrade Certificate,Usable
22923,Weapon_19Up_Box,+19 Weapon Upgrade Certificate,Usable
22924,Armor_5Up_Box,+5 Armor Upgrade Certificate,Usable
22925,Armor_6Up_Box,+6 Armor Upgrade Certificate,Usable
22926,Armor_7Up_Box,Armor +7 Refine Ticket,Usable
22927,Armor_8Up_Box,Armor +8 Refine Ticket,Usable
22928,Armor_9Up_Box,Armor +9 Refine Ticket,Usable
22929,Job_Manual25_24h,Job Battle Manual 24h,Usable
22930,Armor_11Up_Box,Armor +11 Refine Ticket,Usable
22931,Armor_12Up_Box,Armor +12 Refine Ticket,Usable
22932,Armor_13Up_Box,+13 Armor Upgrade Certificate,Usable
22933,Armor_14Up_Box,+14 Armor Upgrade Certificate,Usable
22934,Armor_15Up_Box,+15 Armor Upgrade Certificate,Usable
22935,Armor_16Up_Box,+16 Armor Upgrade Certificate,Usable
22936,Armor_17Up_Box,+17 Armor Upgrade Certificate,Usable
22937,Armor_18Up_Box,+18 Armor Upgrade Certificate,Usable
22938,Armor_19Up_Box,+19 Armor Upgrade Certificate,Usable
22943,Armor_10Up_Box,Armor +10 Refine Ticket,Usable
22944,Weapon_10Up_Box,Weapon +10 Refine Ticket,Usable
22945,Cherry_Blossom_Cake,Cherry Blossom Rice Cake,Usable
22946,Status_Decrease_Scroll,Stats Reduction Scroll,Usable
22947,Minus_Str_Box,Strength Soul Potion Box,Cash
22948,Minus_Agi_Box,Agility Soul Potion Box,Cash
22949,Minus_Vit_Box,Vitality Soul Potion Box,Cash
22950,Minus_Int_Box,Intelligence Soul Potion Box,Cash
22951,Minus_Dex_Box,Dexterity Soul Potion Box,Cash
22952,Minus_Luk_Box,Lucky Soul Potion Box,Cash
22953,Enchant_Stone_Box7,Costume Enchant Stone Box 7,Usable
22971,Mad_Bunny_Scroll,Mad Bunny Scroll,Usable
22972,Sealed_Hat_Box,Sealed Hat Box I,Usable
22973,Shadow_Cube_Weapon,Shadow Cube (Weapon),Usable
22974,Shadow_Cube_Armor,Shadow Cube (Armor),Usable
22975,Shadow_Cube_Shield,Shadow Cube (Shield),Usable
22976,Shadow_Cube_Shoes,Shadow Cube (Shoes),Usable
22977,Shadow_Cube_Pendant,Shadow Cube (Pendant),Usable
22978,Shadow_Cube_Earing,Shadow Cube (Earing),Usable
22979,Comp_Battle_Bubble,[Sale] Battle Manual and Bubble Gum,Usable
22980,InfinityD_ReturnScroll,Return of Infinite Dungeon,Usable
22982,Service30P_M_01_Call,Edward Zonda Owner EX,Usable
22983,Service30P_F_01_Call,Elysee Zonda Owner EX,Usable
22984,Dr_Life_Potion_01,Kahluna Milk,Healing
22985,Dr_Life_Potion_02,Basil,Healing
22988,Sealed_Hat_Box2,Sealed Hat Box II,Usable
22989,Improved_NomalBox,Improved PC Cafe Normal Box,Usable
22991,Soccer_Cake,Soccer Cake,Usable
22996,Comp_Neuralizer,[Gift] Neuralizer,Usable
22997,C_Greed_Scroll,Endless Greed Scroll,DelayConsume
22998,C_CatPaw_Ticket,Infinite Cat Hand Ticket,DelayConsume
22999,Comp_Trans_Scroll,[Event] Transformation Pack,Usable
23001,Enchant_Stone_Box8,Costume Enchant Stone Box 8,Usable
23007,Improved_WoodenBox,Improved PC Cafe Wooden Box,Usable
23008,AID_Bubble_Gum_24h,[24H] Bubble Gum,Usable
23010,AID_Manual_24h,[24H] Battle Manual,Usable
23011,AID_Insurance_24h,[24H] Life Insurance,Usable
23012,Comp_Small_Mana_Potion,[Not For Sale] Small Mana Potion,Usable
23013,Improved_GoldenBox,Improved PC Cafe Golden Box,Usable
23014,Improved_PlatinumBox,Improved PC Cafe Platinum Box,Usable
23015,Red_Slim_Pot_Box,Red Slim Potion Box,Usable
23016,Pieces_Of_Grudge,Cursed Fragment,Usable
23021,13thCelebrateBox,15th Anniversary Box,Usable
23022,CrossEventBox,Cross Event Box,Usable
23023,C_Giant_Fly_Wing,Infinite Giant Flywing,DelayConsume
23024,Piamette_Scroll,Piamette Scroll,Usable
23025,Pope_Merc_Scroll,Pope Mercenary Scroll,Usable
23026,CasualPope_Merc_Scroll,Casual Pope Mercenary Scroll,Usable
23027,Dandelion_Ring,Dandelion Ring,Usable
23028,Capture_Rope,Capture Rope,Usable
23029,Cowlick_Box,Ponytail Gift Box,Usable
23030,Straight_Pony_Box,Straight Pony Gift Box,Usable
23031,Loose_Wave_Twin_Box,Loose Wave Twintail Gift Box,Usable
23032,Minus_Status_Box,Stats Soul Potion Box,Usable
23033,Invisible_Box,Invisible Box,Usable
23034,Invisible_Scroll,Invisible Scroll,Usable
23036,Pope_Merc_Scroll2,Pope Mercenary Scroll,Usable
23037,CasualPope_Merc_Scroll2,Casual Pope Mercenary Scroll,Usable
23038,White_Slim_Potion_Box_,[Sale] Slim White Potion Box,Usable
23039,Mastela_Fruit_Box_,[NotForSale] Mastela Fruit Box,Usable
23040,White_Potion_Box_,[NotForSale] White Potion Box,Usable
23041,Royal_Jelly_Box2_,[NotForSale] Royal Jelly Box,Usable
23042,Seed_Of_Yggdrasil_,[Not For Sale] Yggdrasil Seed,Healing
23043,Yggdrasil_Seed_Box_,[Sale] Yggdrasil Seed Box,Usable
23044,Elvira_Candy,Elvira Candy,Usable
23045,Mont_Blanc_Cake,Mont Blanc,DelayConsume
23046,Comp_Mystic_Powder,[Sale] Mystic Powder,Usable
23047,Comp_Tyr's_Blessing,[Sale] Blessing of Tyr,Usable
23048,Comp_Regenerate_Potion,[Sale] Resilience Enhancement Potion,Usable
23049,Comp_Spark_Candy,[Not For Sale] Sparkling Candy,Usable
23050,Comp_Magic_Candy,[Not For Sale] Magic Candy,Usable
23051,New_Hat_Scroll,Liberty Cap Scroll,Usable
23052,New_Hat_Box,Liberty Statue Hat Box,Usable
23058,Enchant_Stone_Box9,Costume Enchant Stone Box 9,Usable
23059,Face_Paint_Box,Face Paint Box,Usable
23060,Surface_Paint_Box,Surface Paint Box,Usable
23061,Incisive_Arrow_Cntr,Sharp Arrow Quiver,Usable
23062,CokingOpenBox,Cooking Open Memorial Box,Usable
23063,Freeze_Dream,Frozen Dream,Usable
23069,2015_Special_Scroll,2015 Special Scroll,Usable
23070,2015_Special_Box,2015 Special Box,Usable
23072,2015_Angel_Scroll,Angel Scroll,Usable
23073,AngelPoring_Box,Angel Poring Shoes Box,Usable
23074,DecemberGiftBox_2016,December Gift Box,Usable
23075,NovemberGiftBox_2016,November Gift Box,Usable
23076,Build_Up_Potion_SS,Build Up Potion SS,Usable
23077,Build_Up_Potion_SC,Build Up Potion SC,Usable
23078,Build_Up_Potion_AC,Build Up Potion AC,Usable
23079,Strawberry_CreamCake,Strawberry Cream Cake,DelayConsume
23080,Crystal_Of_Grudge,Cursed Crystal,Usable
23081,Kunai_Scroll_Of_Flame,Kunai Scroll of Flame,Usable
23082,Kunai_Scroll_Of_Icicle,Kunai Scroll of Icicle,Usable
23083,Kunai_Scroll_Of_Wind,Kunai Scroll of Storm,Usable
23084,Kunai_Scroll_Of_Soil,Kunai Scroll of Sand,Usable
23085,Kunai_Scroll_Of_Poison,Kunai Scroll of Poison,Usable
23086,Enchant_Stone_Box10,Costume Enchant Stone Box 10,Usable
23087,Small_Leather_Bag,Small Leather Bag,Usable
23094,Comp_Glass_Of_Illusion,[Not For Sale] Glass of Illusion,Usable
23095,Poring_Scroll,Poring Scroll,Usable
23096,MOBI_Support_Box,MOBI Support Box,Usable
23097,Time_Guardian_Box2,Greater Time Guardian Box,Usable
23098,Assorted_ShdowBox,Shadow Assortment Box,Usable
23100,Gunslinger_Enchant,Drooping Gunslinger Scroll,DelayConsume
23106,Amistr_Scroll,Amistr Scroll,Usable
23107,Amistr_Box,Amistr Box,Usable
23115,Class_Shadow_Cube,Class Shadow Cube,Usable
23116,Shadow_Scroll,Shadow Scroll,Usable
23119,Spirit_Scroll,Soul Scroll,Usable
23120,Sealed_Hat_Box3,Sealed Hat Box III,Usable
23123,Bullet_Case_Flare,Flare Bullet Cartridge,Usable
23124,Bullet_Case_Lighting,Lightning Bullet Cartridge,Usable
23125,Bullet_Case_Ice,Ice Bullet Cartridge,Usable
23126,Bullet_Case_Poison,Poison Bullet Cartridge,Usable
23127,Bullet_Case_Blind,Blind Bullet Cartridge,Usable
23128,Cachua_Weapon,Kachua Weapon,Usable
23129,Cachua_Robe,Kachua Garment,Usable
23130,Cachua_Mail,Kachua Armor,Usable
23131,Cachua_Shoes,Kachua Shoes,Usable
23132,Cachua_Shield,Kachua Shield,Usable
23133,Cachua_Helm,Kachua Helm,Usable
23134,Balloon_Scroll,Balloon Scroll,Usable
23135,Poring_Balloon_Box,Poring Capsule,Usable
23136,WOB_Box,Butterfly Wing Box,Usable
23137,Ribel_Jumping_Box,Rebellion Jumping Support Box,Usable
23142,EXPUP_Potion1,Minor Growth Elixir,Usable
23143,JEXPUP_Potion1,Minor Job Elixir,Usable
23144,EXPUP_Potion1Box,Minor Growth Elixir Box,Usable
23145,JEXPUP_Potion1Box,Minor Job Elixir Box,Usable
23148,Premium_Box_2d,[2Day] Premium Subscription Box,Usable
23149,Premium_Box_3d,[3Day] Premium Subscription Box,Usable
23150,Lapine_DdukddakBox,Lapine Big Box,Usable
23151,EnchantStone_Recipe,Enchant Stone Recipe,DelayConsume
23152,EventItem_Recipe,Collectibles SynthesisBox,DelayConsume
23153,PetEgg_Recipe,Pet Egg SynthesisBox,DelayConsume
23154,Nyang_Costume_Recipe,Costume Exchange SynthesisBox,DelayConsume
23159,Poison_Pack2,Poison Bottle Pack,Usable
23160,Shadow_Cube_Sak,Shadow Cube,Usable
23161,Gunslinger_Box,Gunslinger Box,Usable
23162,Gunslinger_Scroll,Gunslinger Scoll,Usable
23165,Service30_AID_Buff,Premium Service Personnel,Usable
23167,Green_Scroll_K,July Green Scroll,Usable
23168,Mini_Fan_Box,Mini Fan Box,Usable
23169,Alchemist_Box,Alchemist box,Usable
23170,Fan_Upgrade_Kit,Fan Modification Kit,DelayConsume
23171,Sealed_Gloom_Card_,Sealed Gloom Under Night Card,Usable
23172,Sealed_Pharaoh_Card_,Sealed Pharaoh Card,Usable
23173,Sealed_Kiel_Card_,Sealed Kiel-D-01 Card,Usable
23174,Enchant_Stone_Box11,Costume Enchant Stone Box 11,Usable
23175,Suit_Upgrade_Kit,Uniform Repair Kit,DelayConsume
23176,Kafra_Scroll,Kafra Scroll,Usable
23177,Comp_Kafra_Card,[Not For Sale] Kafra Card,Usable
23178,Kafra_Box,Kafra Box,Usable
23187,Sap_Jelly,Sap Liquid,Usable
23188,Airship_Part,Unprocessed Parts,Usable
23189,Little_Dall_Needle,Small Needle Kit,Usable
23191,Varetyr_5_Scroll,Level 5 Varetyr Spear,DelayConsume
23192,DiamondDust5_Scroll,Level 5 Diamond Dust,DelayConsume
23193,CrimsonRock_5_Scroll,Level 5 Crimson Rock,DelayConsume
23194,Sienna_5_Scroll,Level 5 Sienna Execrate,DelayConsume
23195,Sigrun_Scroll,Sigrun Scroll,Usable
23196,Agust_Lucky_Scroll,Shining Blue Lucky Egg,Cash
23198,PremiumWoodenBox,Premium Wooden Box,Usable
23199,PremiumGoldenBox,Premium Golden Box,Usable
23200,PremiumPlatinumBox,Premium Platinum Box,Usable
23201,PremiumNomalBox,Premium Normal Box,Usable
23202,Vin_Chaud,Mulled Wine,Usable
23203,Small_Mana_Potion,Small Mana Potion,Usable
23204,M_DEFScroll,Shining Defense Scroll,Usable
23205,New_Hat_Scroll2,New Hat Scroll II,Usable
23206,New_Hat_Box2,New Hat Box II,Usable
23207,Premium_Box,[30Day] Premium Subscription Box,Usable
23209,Premium_Box_1d,[1Day] Premium Subscription Box,Usable
23210,Premium_Box_4d,[4Day] Premium Subscription Box,Usable
23211,Premium_Box_5d,[5Day] Premium Subscription Box,Usable
23212,Premium_Box_6d,[6Day] Premium Subscription Box,Usable
23213,Premium_Box_5d7,[7Day] Premium Subscription Box,Usable
23214,Premium_Box_8d,[8Day] Premium Subscription Box,Usable
23215,Premium_Box_9d,[9Day] Premium Subscription Box,Usable
23216,Premium_Box_10d,[10Day] Premium Subscription,Usable
23217,2016_Special_Scroll,2016 Special Scroll,Usable
23218,2016_Special_Box,2016 Special Box,Usable
23221,EF_DEX_Biscuit_Stick,[Not For Sale] DEX Biscuit Stick,Usable
23222,EF_LUK_Biscuit_Stick,[Not For Sale] LUK Biscuit Stick,Usable
23223,EF_STR_Biscuit_Stick,[Not For Sale] STR Biscuit Stick,Usable
23224,EF_VIT_Biscuit_Stick,[Not For Sale] VIT Biscuit Stick,Usable
23225,EF_AGI_Biscuit_Stick,[Not For Sale] AGI Biscuit Stick,Usable
23226,EF_INT_Biscuit_Stick,[Not For Sale] INT Biscuit Stick,Usable
23227,Biscuit_Stick_2Set,Biscuit Stick (2),Usable
23228,HazyMooncake,Hazy Mooncake,Healing
23229,FallenAngelWing_Reset,Scroll of Fallen Angel Wings,DelayConsume
23234,Racing_Exchange,Mysterious Medal Crane,Usable
23235,Candlelight_Scroll,Mad Bunny Scroll II,Usable
23236,JobShadow_Mix_Weapon,Class Shadow Box (Weapon),DelayConsume
23237,JobShadow_Mix_Armor,Class Shadow Box (Armor),DelayConsume
23238,JobShadow_Mix_Shoes,Class Shadow Box (Shoes),DelayConsume
23239,JobShadow_Mix_Shield,Class Shadow Box (Shield),DelayConsume
23240,JobShadow_Mix_Pendant,Class Shadow Box (Pendant),DelayConsume
23241,JobShadow_Mix_Earing,Class Shadow Box (Earring),DelayConsume
23242,Fried_Chicken,Assorted Fried Chicken,Usable
23243,Fried_Chicken_1,Deep-fried Chicken,Usable
23245,Lapine_Scroll,Lapine Scroll,Usable
23246,LI_Lapine_DdukddakBox,[Limited] Lapine's Thump Box,Usable
23247,StatusShadow_Mix,StatusShadow Mix,DelayConsume
23248,GemstoneShadow_Mix,GemstoneShadow Mix,DelayConsume
23249,BearersShadow_Mix,BearerShadow Mix,DelayConsume
23250,ComposeShadow_Mix,ComposerShadow Mix,DelayConsume
23251,Rose_Bundle_A,Rose Bundle A,Usable
23252,Orleans_Bundle_A,Orleans's Bundle A,Usable
23253,Black_Shiba_Bundle_A,Black Shiba Inu Bundle A,Usable
23254,Valkyrie_Bundle_A,Valkyrie Bundle A,Usable
23255,Kardui_Bundle_A,Kardui Bundle A,Usable
23256,Elixir_Bandage,Elixir Bandages,Usable
23257,Dew_Of_Old_Tree,Old Tree's Dew,Usable
23258,Foul_Rotten_Meat,Stinky Rotten Meat,Usable
23259,St_Cupcake,Strawberry Cream Cupcake,Usable
23260,Parfait,Fruit Parfait,Usable
23261,Macaron,Chewy Macaron,Usable
23262,Hair_Bun_Box,Tango Hair Gift Box,Usable
23263,Roll_Twin_Box,Roll Twin Gift Box,Usable
23264,Long_Pony_Box,Long Pony Gift Box,Usable
23265,Sprint_Bundle_A,Sprint Bundle A,Usable
23266,Etran_Bundle_A,Etran Bundle A,Usable
23267,1LVUP,Level Up Box (1),Usable
23268,10LVUP,Level Up Box (10),Usable
23269,20LVUP,Level Up Box (20),Usable
23270,30LVUP,Level Up Box (30),Usable
23271,40LVUP,Level Up Box (40),Usable
23272,50LVUP,Level Up Box (50),Usable
23273,60LVUP,Level Up Box (60),Usable
23274,70LVUP,Level Up Box (70),Usable
23275,90LVUP,Level Up Box (90),Usable
23276,175LVUP,Level Up Box (175),Usable
23277,Mado_Box,Emergency Magic Gear,Usable
23278,HelpmeShorty,Help Me Shorty,DelayConsume
23280,N_Fly_Wing2,Novice Fly Wing,DelayConsume
23281,RaceShadow_Mix,RaceShadow Mix,DelayConsume
23282,Biscuit_Stick_2Set_,Biscuit Stick (2),Usable
23283,Love_Scroll,Love Scroll,Usable
23284,Advanced_Taiming_Item,Premium Taming Gift Set,Usable
23285,Candy_Box_Melee,Candy Pouch Box(Physical),Usable
23286,Candy_Box_Range,Candy Pouch Box(Ranged),Usable
23287,Candy_Box_Magic,Candy Pouch Box(Magic),Usable
23288,Cps_Fly_Wing,Compressed Fly Wing,DelayConsume
23289,Candy_Bag_Scroll_Melee,Candy Bag Blessing Scroll(Physical),DelayConsume
23290,Candy_Bag_Scroll_Range,Candy Bag Blessing Scroll(Ranged),DelayConsume
23291,Candy_Bag_Scroll_Magic,Candy Bag Blessing Scroll(Magic),DelayConsume
23294,Pororoca_Shoes_Bundle_A,Pororoca Shoes Bundle A,Usable
23295,Lian_Bundle_B,Lian Bundle A,Usable
23296,D_Buger,D.Burger,Usable
23297,Lovely_Egg_Box,Lovely Egg Box,Usable
23299,Enchant_Stone_Box12,Costume Enchant Stone Box 12,Usable
23302,PoringsPreciousBox,Poring Treasure Box,Usable
23303,C_CatPaw_1Day_Para,Infinite Cat Hand Ticket Box (1 Day),Cash
23304,C_Wing_Of_Fly_1Day_Para,Infinite Fly Wing Box (1 Day),Cash
23305,Cat_Scroll,Cat Scroll,Usable
23307,Comp_M_DEFScroll,[Not For Sale] Shining Defense Scroll,Usable
23308,Booster_Amplifier,Booster Amplifier,DelayConsume
23309,Magical_Booster_Box,Magical Booster Box,Usable
23310,Cat_Head_Dress_Basket,Cat Headdress Gift Basket,Usable
23311,Magical_Cat_Hand,Magic Cat Hand,DelayConsume
23312,Chemicals_Bag,Chemical Bag,Usable
23317,Comp_Cherryblossom_C,[NotForSale] Cherry Blossom Cake,Usable
23318,Shadow_Scroll2,Shadow Scroll II,Usable
23320,Melon_Juice,Melon Juice,Usable
23321,Sweet_Melon_Juice,Sweet Melon Juice,Usable
23322,Melon_Parfait,Melon Parfait,Usable
23323,C_Wing_Of_Fly_3Day_Box_,Unlimited Wing Of Fly 3D Box,Cash
23324,StabilityShadow_Mix,StabilityShadow Mix,DelayConsume
23325,Mobile_Novice_Box,Beginner Level Up Package,Usable
23328,Asha_Vahishta,Asha Bahishta,Usable
23329,C_Wing_Of_Fly_5Day_Box_,Infinite Fly Wing Box (5 Days),Cash
23330,C_Giant_Fly_1Day_Box_,Infinite Giant Fly Wing Box (1 Day),Cash
23331,C_Wing_Of_Fly_Box_,Infinite Fly Wing Box (1 Week),Cash
23332,May_Gold_Scroll,May's Golden Scroll,Usable
23333,New_Hat_Box3,New Hat Box III,Usable
23334,ExShadow_DdukddakBox,Exchange Shadow Thump Box,Usable
23335,Material_Shadow_Cube,Material Shadow Cube,Usable
23336,Mysterious_Medal_Box,Mysterious Medal Piggy Bank,Usable
23338,Comp_Wing_Of_Fly,Compressed Fly Wing,DelayConsume
23340,Comp_Megaphone,[Sale] Megaphone,Usable
23342,Vend_Arbeit1_1Lv,[1 Day] Consignment Merchant Envelope Lv1,Usable
23343,Vend_Arbeit1_2Lv,[1 Day] Consignment Merchant Envelope Lv2,Usable
23344,Vend_Arbeit1_3Lv,[1 Day] Consignment Merchant Envelope Lv3,Usable
23345,Buy_Arbeit1_1Lv,[1 Day] Personal Shopper Envelope Lv1,Usable
23346,Buy_Arbeit1_2Lv,[1 Day] Personal Shopper Envelope Lv2,Usable
23347,Buy_Arbeit1_3Lv,[1 Day] Personal Shopper Envelope Lv3,Usable
23348,Vend_Arbeit_1Lv,Consignment Merchant Voucher Lv1,Usable
23349,Vend_Arbeit_2Lv,Consignment Merchant Voucher,Usable
23350,Vend_Arbeit_3Lv,Consignment Merchant Voucher Lv3,Usable
23351,Buy_Arbeit_1Lv,Personal Shopper Voucher Lv1,Usable
23352,Buy_Arbeit_2Lv,Personal Shopper Voucher,Usable
23353,Buy_Arbeit_3Lv,Personal Shopper Voucher Lv3,Usable
23354,Vend_Arbeit3_1Lv,[3 Day] Consignment Merchant Envelope Lv1,Usable
23355,Vend_Arbeit3_2Lv,Consignment Merchant Envelope,Usable
23356,Vend_Arbeit3_3Lv,[3 Day] Consignment Merchant Envelope Lv3,Usable
23357,Buy_Arbeit3_1Lv,[3 Day] Personal Shopper Envelope Lv1,Usable
23358,Buy_Arbeit3_2Lv,Personal Shopper Envelope,Usable
23359,Buy_Arbeit3_3Lv,[3 Day] Personal Shopper Envelope Lv3,Usable
23360,Psychotropic,Psychotropic,DelayConsume
23361,Serum,Serum,Healing
23362,Pig_Potato,Meatball,Usable
23363,E_Watermelon_Pudding,Watermelon Pudding,Usable
23364,Cryptura_Cookie,Critatura Pope Cookie,Usable
23365,Cryptura_Giftbox,Critatura Souvenir Box,Usable
23367,Tamato_Noodle,Spaghetti and Sauce,Usable
23368,Store_Search1,Special Shopper Catalog,Usable
23374,Fire_Armor_S,Fire Armor Scroll,Usable
23375,Cold_Armor_S,Water Armor Scroll,Usable
23376,Wind_Armor_S,Wind Armor Scroll,Usable
23377,Earth_Armor_S,Earth Armor Scroll,Usable
23383,General_Scroll,Warlord's Scroll,Usable
23388,CookingBox10,[Scroll] Food Box,Usable
23405,Green_Scroll_K2,July Green Scroll II,Usable
23436,Shadow_Refine_Hammer,Shadow Refine Hammer,DelayConsume
23438,New_Shadow_Cube,New Shadow Cube,Usable
23440,Sentimental_Scroll,Sentimental Scroll,Usable
23444,July_Hair_Box,July Payment Event Special Box,Usable
23445,Grilled_Turkey,Home Food,Usable
23446,Savage_Trap,Savage Trap,Usable
23473,Infinity_Scroll,Infinity Scroll,Usable
23474,InfinityShadow_Mix,InfinityShadow Mix,DelayConsume
23475,Infinity_Drink,Infinity Drink,Usable
23484,Firstaid_Box_5,First aid Box (5),Usable
23485,Firstaid_Box_10,First aid Box (10),Usable
23486,Firstaid_Box_15,First aid Box (15),Usable
