id,name_aegis,name_english,type
311128,Ice_F_Orb_Fatal,Ice Magic Orb (Fatal),Card
311129,Ice_F_Orb_F_Spirit,Ice Magic Orb (Fighting Spirit),Card
311130,Ice_F_Orb_Spell,Ice Magic Orb (Magic),Card
311131,Ice_F_Orb_HealHP,Ice Magic Orb (HP Recovery),Card
311132,Ice_F_Orb_HealSP,Ice Magic Orb (SP Recovery),Card
311133,Ice_F_Orb_Life,Ice Magic Orb (Drain Life),Card
311134,Ice_F_Orb_Soul,Ice Magic Orb (Drain Soul),Card
311135,Ice_F_Orb_M_Heal,Ice Magic Orb (Magic Healing),Card
311136,Ice_F_Orb_M_Soul,Ice Magic Orb (Magic Soul),Card
311137,Ice_F_Orb_A_Force,Ice Magic Orb (All Force),Card
311138,Ice_F_Orb_Skill_1,Ice Magic Orb (Dragonic Breach),Card
311139,Ice_F_Orb_Skill_2,Ice Magic Orb (Cutter Break),Card
311140,Ice_F_Orb_Skill_3,Ice Magic Orb (Hundred Wave),Card
311141,Ice_F_Orb_Skill_4,Ice Magic Orb (Brand Lit),Card
311142,Ice_F_Orb_Skill_5,Ice Magic Orb (Banishing Cannon),Card
311143,Ice_F_Orb_Skill_6,Ice Magic Orb (Genesis Pressure),Card
311144,Ice_F_Orb_Skill_7,Ice Magic Orb (Genesis Pressure),Card
311145,Ice_F_Orb_Skill_8,Ice Magic Orb (Vulkan Boomerang),Card
311146,Ice_F_Orb_Skill_9,Ice Magic Orb (Tornado Swing),Card
311147,Ice_F_Orb_Skill_10,Ice Magic Orb (Hell Tornado),Card
311148,Ice_F_Orb_Skill_11,Ice Magic Orb (Crazy Cannon),Card
311149,Ice_F_Orb_Skill_12,Ice Magic Orb (Acid Explosion),Card
311150,Ice_F_Orb_Skill_13,Ice Magic Orb (Sonic Impact),Card
311151,Ice_F_Orb_Skill_14,Ice Magic Orb (Cutter Slasher),Card
311152,Ice_F_Orb_Skill_15,Ice Magic Orb (Berserk Slash),Card
311153,Ice_F_Orb_Skill_16,Ice Magic Orb (Fatal Attack),Card
311154,Ice_F_Orb_Skill_17,Ice Magic Orb (Shadow Spell),Card
311155,Ice_F_Orb_Skill_18,Ice Magic Orb (Angle Shot),Card
311156,Ice_F_Orb_Skill_19,Ice Magic Orb (Crimson Strain),Card
311157,Ice_F_Orb_Skill_20,Ice Magic Orb (Jack Lightning),Card
311158,Ice_F_Orb_Skill_21,Ice Magic Orb (Comet Expansion),Card
311159,Ice_F_Orb_Skill_22,Ice Magic Orb (Cloud Buster),Card
311160,Ice_F_Orb_Skill_23,Ice Magic Orb (Varetyr Wave),Card
311161,Ice_F_Orb_Skill_24,Ice Magic Orb (Diamond Grave),Card
311162,Ice_F_Orb_Skill_25,Ice Magic Orb (Magnusmus),Card
311163,Ice_F_Orb_Skill_26,Ice Magic Orb (Holy Judex),Card
311164,Ice_F_Orb_Skill_27,Ice Magic Orb (Milliduple),Card
311165,Ice_F_Orb_Skill_28,Ice Magic Orb (Cannon Empire),Card
311166,Ice_F_Orb_Skill_29,Ice Magic Orb (Thunder Blast),Card
311167,Ice_F_Orb_Skill_30,Ice Magic Orb (Hell Arrow),Card
311168,Ice_F_Orb_Skill_31,Ice Magic Orb (Aimed Rush),Card
311169,Ice_F_Orb_Skill_32,Ice Magic Orb (Breeze Shooting),Card
311170,Ice_F_Orb_Skill_33,Ice Magic Orb (Arrow Gale),Card
311171,Ice_F_Orb_Skill_34,Ice Magic Orb (Sound Metal),Card
311172,Ice_F_Orb_Skill_35,Ice Magic Orb (Rainstorm),Card
311173,Ice_F_Orb_Skill_36,Ice Magic Orb (Vulcan Shooting),Card
311174,Ice_F_Orb_Skill_37,Ice Magic Orb (Prominence Burst),Card
311175,Ice_F_Orb_Skill_38,Ice Magic Orb (Moon Kick),Card
311176,Ice_F_Orb_Skill_39,Ice Magic Orb (Flash Fall),Card
311177,Ice_F_Orb_Skill_40,Ice Magic Orb (Eswhoo),Card
311178,Ice_F_Orb_Skill_41,Ice Magic Orb (Espa),Card
311179,Ice_F_Orb_Skill_42,Ice Magic Orb (Curse Explosion),Card
311180,Ice_F_Orb_Skill_43,Ice Magic Orb (Death Hammer Dance),Card
311181,Ice_F_Orb_Skill_44,Ice Magic Orb (Fire Howling Tail),Card
311182,Ice_F_Orb_Skill_45,Ice Magic Orb (Storm Buster Trip),Card
311183,Ice_F_Orb_Skill_46,Ice Magic Orb (Flame Ice Wind),Card
311184,Ice_F_Orb_Skill_47,Ice Magic Orb (Cross Petal),Card
311185,Ice_F_Orb_Skill_48,Ice Magic Orb (Flame Wind),Card
311186,Ice_F_Orb_Skill_49,Ice Magic Orb (Life Force),Card
311187,Ice_F_Orb_Skill_50,Ice Magic Orb (Earth Power),Card
311188,Ice_F_Orb_Skill_51,Ice Magic Orb (Power of Savage),Card
311189,Ice_F_Orb_Skill_52,Ice Magic Orb (Hyper Melee),Card
311190,Ice_F_Orb_Skill_53,Ice Magic Orb (Hyper Range),Card
311191,Ice_F_Orb_Skill_54,Ice Magic Orb (Hyper Magic),Card
311192,Glacier_F_Orb_1,Glacier Magic Orb (Dragon Breath),Card
311193,Glacier_F_Orb_2,Glacier Magic Orb (Wind Cutter),Card
311194,Glacier_F_Orb_3,Glacier Magic Orb (Ignition Break),Card
311195,Glacier_F_Orb_4,Glacier Magic Orb (Hundred Spear),Card
311196,Glacier_F_Orb_5,Glacier Magic Orb (Sonic Wave),Card
311197,Glacier_F_Orb_6,Glacier Magic Orb (Over Brand),Card
311198,Glacier_F_Orb_7,Glacier Magic Orb (Hesperus Lit),Card
311199,Glacier_F_Orb_8,Glacier Magic Orb (Banishing Point),Card
311200,Glacier_F_Orb_9,Glacier Magic Orb (Cannon Spear),Card
311201,Glacier_F_Orb_10,Glacier Magic Orb (Ray of Genesis),Card
311202,Glacier_F_Orb_11,Glacier Magic Orb (Shield Press),Card
311203,Glacier_F_Orb_12,Glacier Magic Orb (Earth Drive),Card
311204,Glacier_F_Orb_13,Glacier Magic Orb (Boost Knuckle),Card
311205,Glacier_F_Orb_14,Glacier Magic Orb (Arm Cannon),Card
311206,Glacier_F_Orb_15,Glacier Magic Orb (Axe Tornado),Card
311207,Glacier_F_Orb_16,Glacier Magic Orb (Power Swing),Card
311208,Glacier_F_Orb_17,Glacier Magic Orb (Vulcan Arm),Card
311209,Glacier_F_Orb_18,Glacier Magic Orb (Axe Boomerang),Card
311210,Glacier_F_Orb_19,Glacier Magic Orb (Cart Tornado),Card
311211,Glacier_F_Orb_20,Glacier Magic Orb (Cart Cannon),Card
311212,Glacier_F_Orb_21,Glacier Magic Orb (Spore Explosion),Card
311213,Glacier_F_Orb_22,Glacier Magic Orb (Crazy Weed),Card
311214,Glacier_F_Orb_23,Glacier Magic Orb (Cross Ripper Slasher),Card
311215,Glacier_F_Orb_24,Glacier Magic Orb (Rolling Cutter),Card
311216,Glacier_F_Orb_25,Glacier Magic Orb (Counter Slash),Card
311217,Glacier_F_Orb_26,Glacier Magic Orb (Cross Impact),Card
311218,Glacier_F_Orb_27,Glacier Magic Orb (Fatal Menace),Card
311219,Glacier_F_Orb_28,Glacier Magic Orb (Triangle Shot),Card
311220,Glacier_F_Orb_29,Glacier Magic Orb (Feint Bomb),Card
311221,Glacier_F_Orb_30,Glacier Magic Orb (Auto Shadow Spell),Card
311222,Glacier_F_Orb_31,Glacier Magic Orb (Elemental Spell),Card
311223,Glacier_F_Orb_32,Glacier Magic Orb (Soul Expansion),Card
311224,Glacier_F_Orb_33,Glacier Magic Orb (Comet),Card
311225,Glacier_F_Orb_34,Glacier Magic Orb (Psychic Wave),Card
311226,Glacier_F_Orb_35,Glacier Magic Orb (Diamond Dust),Card
311227,Glacier_F_Orb_36,Glacier Magic Orb (Varetyr Spear),Card
311228,Glacier_F_Orb_37,Glacier Magic Orb (Earth Grave),Card
311229,Glacier_F_Orb_38,Glacier Magic Orb (Poison Buster),Card
311230,Glacier_F_Orb_39,Glacier Magic Orb (Adoramus),Card
311231,Glacier_F_Orb_40,Glacier Magic Orb (Judex),Card
311232,Glacier_F_Orb_41,Glacier Magic Orb (Duple Light),Card
311233,Glacier_F_Orb_42,Glacier Magic Orb (Tiger Cannon),Card
311234,Glacier_F_Orb_43,Glacier Magic Orb (Rampage Blaster),Card
311235,Glacier_F_Orb_44,Glacier Magic Orb (Sky Net Blow),Card
311236,Glacier_F_Orb_45,Glacier Magic Orb (Ride In Lightening),Card
311237,Glacier_F_Orb_46,Glacier Magic Orb (Knuckle Arrow),Card
311238,Glacier_F_Orb_47,Glacier Magic Orb (Aimed Bolt),Card
311239,Glacier_F_Orb_48,Glacier Magic Orb (Arrow Storm),Card
311240,Glacier_F_Orb_49,Glacier Magic Orb (Warg Strike),Card
311241,Glacier_F_Orb_50,Glacier Magic Orb (Severe Rainstorm),Card
311242,Glacier_F_Orb_51,Glacier Magic Orb (Metallic Sound),Card
311243,Glacier_F_Orb_52,Glacier Magic Orb (Reverberation),Card
311244,Glacier_F_Orb_53,Glacier Magic Orb (Prominence Burst),Card
311245,Glacier_F_Orb_54,Glacier Magic Orb (Moon Kick),Card
311246,Glacier_F_Orb_55,Glacier Magic Orb (Flash Fall),Card
311247,Glacier_F_Orb_56,Glacier Magic Orb (Espa),Card
311248,Glacier_F_Orb_57,Glacier Magic Orb (Eswhoo),Card
311249,Glacier_F_Orb_58,Glacier Magic Orb (Curse Explosion),Card
311250,Glacier_F_Orb_59,Glacier Magic Orb (Fire Dance),Card
311251,Glacier_F_Orb_60,Glacier Magic Orb (Hammer of God),Card
311252,Glacier_F_Orb_61,Glacier Magic Orb (Dragon Tail),Card
311253,Glacier_F_Orb_62,Glacier Magic Orb (Storm Buster),Card
311254,Glacier_F_Orb_63,Glacier Magic Orb (Round Trip),Card
311255,Glacier_F_Orb_64,Glacier Magic Orb (Cross Slash),Card
311256,Glacier_F_Orb_65,Glacier Magic Orb (Flame Wind),Card
311257,Glacier_F_Orb_66,Glacier Magic Orb (Flame Ice Wind),Card
311258,Glacier_F_Orb_67,Glacier Magic Orb (Kunai Explosion),Card
311259,Glacier_F_Orb_68,Glacier Magic Orb (Swirling Petal),Card
311260,Glacier_F_Orb_69,Glacier Magic Orb (Silvervine Stem Spear),Card
311261,Glacier_F_Orb_70,Glacier Magic Orb (Catnip Meteor),Card
311262,Glacier_F_Orb_71,Glacier Magic Orb (Lunatic Carrot Beat),Card
311263,Glacier_F_Orb_72,Glacier Magic Orb (Picky Peck),Card
311264,Glacier_F_Orb_73,Glacier Magic Orb (Spirit of Savage),Card
311265,Glacier_F_Orb_74,Glacier Magic Orb (Holy Cross),Card
311266,Glacier_F_Orb_75,Glacier Magic Orb (Back Stab),Card
311267,Glacier_F_Orb_76,Glacier Magic Orb (Shield Boomerang),Card
311268,Glacier_F_Orb_77,Glacier Magic Orb (Lord of Vermilion),Card
311269,Glacier_F_Orb_78,Glacier Magic Orb (Jupitel Thunder),Card
311270,Glacier_F_Orb_79,Glacier Magic Orb (Meteor Storm),Card
311271,Glacier_F_Orb_80,Glacier Magic Orb (Storm Gust),Card
311272,Glacier_F_Orb_81,Glacier Magic Orb (Servant Weapon),Card
311273,Glacier_F_Orb_82,Glacier Magic Orb (Hack And Slasher),Card
311274,Glacier_F_Orb_83,Glacier Magic Orb (Madness Crusher),Card
311275,Glacier_F_Orb_84,Glacier Magic Orb (Storm Slash),Card
311276,Glacier_F_Orb_85,Glacier Magic Orb (Overslash),Card
311277,Glacier_F_Orb_86,Glacier Magic Orb (Shield Shooting),Card
311278,Glacier_F_Orb_87,Glacier Magic Orb (Cross Rain),Card
311279,Glacier_F_Orb_88,Glacier Magic Orb (Axe Stomp),Card
311280,Glacier_F_Orb_89,Glacier Magic Orb (Acidified Zone),Card
311281,Glacier_F_Orb_90,Glacier Magic Orb (Savage Impact),Card
311282,Glacier_F_Orb_91,Glacier Magic Orb (Eternal Slash),Card
311283,Glacier_F_Orb_92,Glacier Magic Orb (Impact Crater),Card
311284,Kings_Magic,Extreme Magic,Card
311285,Glacier_F_Orb_93,Glacier Magic Orb (Abyss Dagger),Card
311286,Glacier_F_Orb_94,Glacier Magic Orb (Chain Reaction Shot),Card
311287,Glacier_F_Orb_95,Glacier Magic Orb (Frenzy Shot),Card
311288,Glacier_F_Orb_96,Glacier Magic Orb (Abyss Square),Card
311289,Glacier_F_Orb_97,Glacier Magic Orb (Deft Stab),Card
311290,Glacier_F_Orb_98,Glacier Magic Orb (Flare Magic),Card
311291,Glacier_F_Orb_99,Glacier Magic Orb (Crystal Magic),Card
311292,Glacier_F_Orb_100,Glacier Magic Orb (Storm Magic),Card
311293,Glacier_F_Orb_101,Glacier Magic Orb (Ground Magic),Card
311294,Glacier_F_Orb_102,Glacier Magic Orb (Illusion Soul Magic),Card
311295,Glacier_F_Orb_103,Glacier Magic Orb (Diamond Storm),Card
311296,Glacier_F_Orb_104,Glacier Magic Orb (Conflagration),Card
311297,Glacier_F_Orb_105,Glacier Magic Orb (Lightning Land),Card
311298,Glacier_F_Orb_106,Glacier Magic Orb (Terra Drive),Card
311299,Glacier_F_Orb_107,Glacier Magic Orb (Venom Swamp),Card
311300,Glacier_F_Orb_108,Glacier Magic Orb (Framen),Card
311301,Glacier_F_Orb_109,Glacier Magic Orb (Arbitrium),Card
311302,Glacier_F_Orb_110,Glacier Magic Orb (Petitio),Card
311303,Glacier_F_Orb_111,Glacier Magic Orb (Faith),Card
311304,Glacier_F_Orb_112,Glacier Magic Orb (Judgment),Card
311305,Glacier_F_Orb_113,Glacier Magic Orb (Extinction),Card
311306,Glacier_F_Orb_114,Glacier Magic Orb (Explosion Blaster),Card
311307,Glacier_F_Orb_115,Glacier Magic Orb (Hawk),Card
311308,Glacier_F_Orb_116,Glacier Magic Orb (Gale Storm),Card
311309,Glacier_F_Orb_117,Glacier Magic Orb (Crescive Bolt),Card
311310,Glacier_F_Orb_118,Glacier Magic Orb (Metalic Fury),Card
311311,Glacier_F_Orb_119,Glacier Magic Orb (Rhythm Shooting),Card
311312,Glacier_F_Orb_120,Glacier Magic Orb (Rose Blossom),Card
311313,Glacier_F_Orb_121,Glacier Magic Orb (Sun),Card
311314,Glacier_F_Orb_122,Glacier Magic Orb (Moon),Card
311315,Glacier_F_Orb_123,Glacier Magic Orb (Star),Card
311316,Glacier_F_Orb_124,Glacier Magic Orb (Blue Dragon),Card
311317,Glacier_F_Orb_125,Glacier Magic Orb (White Tiger),Card
311318,Glacier_F_Orb_126,Glacier Magic Orb (Red Phoenix),Card
311319,Glacier_F_Orb_127,Glacier Magic Orb (Black Tortoise),Card
311320,Glacier_F_Orb_128,Glacier Magic Orb (Spirit Purification),Card
311321,Glacier_F_Orb_129,Glacier Magic Orb (Shadow),Card
311322,Glacier_F_Orb_130,Glacier Magic Orb (Huuma Shuriken),Card
311323,Glacier_F_Orb_131,Glacier Magic Orb (Kunai),Card
311324,Glacier_F_Orb_132,Glacier Magic Orb (Inbeoppo),Card
311325,Glacier_F_Orb_133,Glacier Magic Orb (The Vigilant at Night),Card
311326,Glacier_F_Orb_134,Glacier Magic Orb (Only One Bullet),Card
311327,Glacier_F_Orb_135,Glacier Magic Orb (Spiral Shooting),Card
311328,Glacier_F_Orb_136,Glacier Magic Orb (Magazine for One),Card
311329,Glacier_F_Orb_137,Glacier Magic Orb (Wild Fire),Card
311330,Glacier_F_Orb_138,Glacier Magic Orb (Grenade),Card
311331,Glacier_F_Orb_139,Glacier Magic Orb (Chul Ho Sonic Claw),Card
311332,Glacier_F_Orb_140,Glacier Magic Orb (Hogogong Strike),Card
311333,Glacier_F_Orb_141,Glacier Magic Orb (Hyun Roks Breeze),Card
311334,Glacier_F_Orb_142,Glacier Magic Orb (Hyun Rok Cannon),Card
311335,Glacier_F_Orb_143,Glacier Magic Orb (Double Bowling Bash),Card
311336,Glacier_F_Orb_144,Glacier Magic Orb (Mega Sonic Blow),Card
311337,Glacier_F_Orb_145,Glacier Magic Orb (Shield Chain Rush),Card
311338,Glacier_F_Orb_146,Glacier Magic Orb (Spiral Pierce Max),Card
311339,Glacier_F_Orb_147,Glacier Magic Orb (Meteor Thunder),Card
311340,Glacier_F_Orb_148,Glacier Magic Orb (Hell's Jack),Card
311341,Glacier_F_Orb_149,Glacier Magic Orb (Napalm Gravitation),Card
311342,Glacier_F_Orb_150,Glacier Magic Orb (ATK),Card
311343,Glacier_F_Orb_151,Glacier Magic Orb (MATK),Card
311344,Glacier_F_Orb_152,Glacier Magic Orb (CRI),Card
311345,Glacier_F_Orb_153,Glacier Magic Orb (Variable Casting),Card
311346,Glacier_F_Orb_154,Glacier Magic Orb (Attack Speed),Card
311347,Glacier_F_Orb_155,Glacier Magic Orb (Skill Delay),Card
311348,Glacier_F_Orb_156,Glacier Magic Orb (Physical-Race),Card
311349,Glacier_F_Orb_157,Glacier Magic Orb (Magical-Race),Card
311350,Glacier_F_Orb_158,Glacier Magic Orb (Physical-Size),Card
311351,Glacier_F_Orb_159,Glacier Magic Orb (Magical-Size),Card
311352,Glacier_F_Orb_160,Glacier Magic Orb (Physical-Element),Card
311353,Glacier_F_Orb_161,Glacier Magic Orb (Magical-Element),Card
311354,Critical_Robe_D,Critical Stone (Dual),Card
311355,Con_Robe_D,Concentration Stone (Dual),Card
311356,Archbishop_Top3,Archbishop Stone (Top),Card
311357,Archbishop_Middle3,Archbishop Stone (Middle),Card
311358,Archbishop_Bottom3,Archbishop Stone (Bottom),Card
311359,Ranger_Top3,Ranger Stone (Top),Card
311360,Ranger_Middle3,Ranger Stone (Middle),Card
311361,Ranger_Bottom3,Ranger Stone (Bottom),Card
311362,Shadowchaser_Top3,Shadow Chaser Stone (Top),Card
311363,Shadowchaser_Middle3,Shadow Chaser Stone (Middle),Card
311364,Shadowchaser_Bottom3,Shadow Chaser Stone (Bottom),Card
311365,Royal_Glory,Royal Glory,Card
311366,Inc_Movement_Speed,Movement Speed ​​Increase,Card
311367,Gray_Melee1,Earth Magic (Warrior) Lv. 1,Card
311368,Gray_Melee2,Earth Magic (Warrior) Lv. 2,Card
311369,Gray_Melee3,Earth Magic (Warrior) Lv. 3,Card
311370,Gray_Range1,Earth Magic (Sniper) Lv. 1,Card
311371,Gray_Range2,Earth Magic (Sniper) Lv. 2,Card
311372,Gray_Range3,Earth Magic (Sniper) Lv. 3,Card
311373,Gray_Magic1,Earth Magic (Magical) Lv. 1,Card
311374,Gray_Magic2,Earth Magic (Magical) Lv. 2,Card
311375,Gray_Magic3,Earth Magic (Magical) Lv. 3,Card
311376,Gray_Fight1,Earth Magic (Combat) Lv. 1,Card
311377,Gray_Fight2,Earth Magic (Combat) Lv. 2,Card
311378,Gray_Fight3,Earth Magic (Combat) Lv. 3,Card
311379,Gear_NW3,The Vigilant at Night Tuning Device,Card
311380,Gear_NW4,Magazine for One Tuning Device,Card
311381,Gear_NW5,Wild Fire Tuning Device,Card
311382,Gear_SS3,Huuma Shuriken Tuning Device,Card
311383,aegis_311383,Summon Spirit Sphere Lv2,Card
311384,Expert_Fighter1,Expert Fighter 1Lv,Card
311385,Expert_Fighter2,Expert Fighter 2Lv,Card
311386,Expert_Fighter3,Expert Fighter 3Lv,Card
311387,Expert_Fighter4,Expert Fighter 4Lv,Card
311388,Expert_Fighter5,Expert Fighter 5Lv,Card
311389,Expert_Magician1,Expert Magician 1Lv,Card
311390,Expert_Magician2,Expert Magician 2Lv,Card
311391,Expert_Magician3,Expert Magician 3Lv,Card
311392,Expert_Magician4,Expert Magician 4Lv,Card
311393,Expert_Magician5,Expert Magician 5Lv,Card
311394,Attack_Delay_5,Attack Delay 5Lv,Card
311395,Hit_Plus1,Hit Plus 1Lv,Card
311396,Hit_Plus2,Hit Plus 2Lv,Card
311397,Hit_Plus3,Hit Plus 3Lv,Card
311398,Hit_Plus4,Hit Plus 4Lv,Card
311399,Hit_Plus5,Hit Plus 5Lv,Card
311400,Caster1,Caster 1Lv,Card
311401,Caster2,Caster 2Lv,Card
311402,Caster3,Caster 3Lv,Card
311403,Caster4,Caster 4Lv,Card
311404,Caster5,Caster 5Lv,Card
311405,aegis_311405,Fire Resistance +5%,Card
311408,aegis_311408,Earth Resistance +5%,Card
311409,aegis_311409,Neutral Resistance +5%,Card
311410,aegis_311410,Holy Resistance +5%,Card
311411,aegis_311411,Dark Resistance +5%,Card
311412,aegis_311412,Ghost Resistance +5%,Card
311413,aegis_311413,Poison Resistance +5%,Card
311415,aegis_311415,Energy Coat Lv1,Card
311416,aegis_311416,Odin's Power Lv2,Card
311419,aegis_311419,Magnum Break Lv5,Card
311420,aegis_311420,Fixed Cast Time - 70%,Card
311421,aegis_311421,Variable Cast Time - 15%,Card
311422,aegis_311422,Attack Speed + 15%,Card
311423,aegis_311423,Pure Brightness,Card
311424,aegis_311424,Grain Rain,Card
311425,Spl_Robe_D,Spell Stone (Dual),Card
311426,Smatk_Robe,Spell Magic Attack Stone (Garment),Card
311427,Sura_Top3,Sura Stone (Upper),Card
311428,Sura_Middle3,Sura Stone (Middle),Card
311429,Sura_Bottom3,Sura Stone (Lower),Card
311430,Mechanic_Top3,Mechanic Stone (Upper),Card
311431,Mechanic_Middle3,Mechanic Stone (Middle),Card
311432,Mechanic_Bottom3,Mechanic Stone (Lower),Card
311433,Guillcross_Top3,Guillotine Cross Stone (Upper),Card
311434,Guillcross_Middle3,Guillotine Cross Stone (Middle),Card
311435,Guillcross_Bottom3,Guillotine Cross Stone (Lower),Card
311436,aegis_311436,Exam,Card
311439,aegis_311439,Foreign Conquerer,Card
311440,SLD_LOD_Card_J,Sealed Lord of The Dead Card,Card
311441,Evt_Firecracker,RO 20th Anniversary Firecracker,Card
311442,Ripeness,Perfect Ripe,Card
311443,Glacier_F_Orb_162,Glacier Flower Spell (Dragonic Breath),Card
311444,Glacier_F_Orb_163,Glacier Flower Spell (Spark Blaster),Card
311445,Glacier_F_Orb_164,Glacier Flower Spell (Triple Laser),Card
311446,Glacier_F_Orb_165,Glacier Flower Spell (Mighty Smash),Card
311447,Glacier_F_Orb_166,Glacier Flower Spell (Explosive Powder),Card
311448,Glacier_F_Orb_167,Glacier Flower Spell (Mayhemic Thorns),Card
311449,Physical_Grade_1,Glacier Flower Spell (Physical Grade) 1Lv,Card
311450,Physical_Grade_2,Glacier Flower Spell (Physical Grade) 2Lv,Card
311451,Physical_Grade_3,Glacier Flower Spell (Physical Grade) 3Lv,Card
311452,Physical_Grade_4,Glacier Flower Spell (Physical Grade) 4Lv,Card
311453,Physical_Grade_5,Glacier Flower Spell (Physical Grade) 5Lv,Card
311454,Magical_Grade_1,Glacier Flower Spell (Magical Grade) 1Lv,Card
311455,Magical_Grade_2,Glacier Flower Spell (Magical Grade) 2Lv,Card
311456,Magical_Grade_3,Glacier Flower Spell (Magical Grade) 3Lv,Card
311457,Magical_Grade_4,Glacier Flower Spell (Magical Grade) 4Lv,Card
311458,Magical_Grade_5,Glacier Flower Spell (Magical Grade) 5Lv,Card
311459,Evt_20th_Effect,20th Anniversary Effects,Card
311460,Star_Top3,Star Emperor Stone (Upper),Card
311461,Star_Middle3,Star Emperor Stone (Middle),Card
311462,Star_Bottom3,Star Emperor Stone (Lower),Card
311463,Rebellion_Top3,Rebellion Stone (Upper),Card
311464,Rebellion_Middle3,Rebellion Stone (Middle),Card
311465,Rebellion_Bottom3,Rebellion Stone (Lower),Card
311466,Reaper_Top3,Soul Reaper Stone (Upper),Card
311467,Reaper_Middle3,Soul Reaper Stone (Middle),Card
311468,Reaper_Bottom3,Soul Reaper Stone (Lower),Card
311469,M_PATK_Robe,Melee Physical Attack Stone (Garment),Card
311470,R_PATK_Robe,Range Physical Attack Stone (Garment),Card
311471,POW_Robe_D,Power Stone (Dual),Card
311777,Pow_Orb_1,Power Orb 1Lv,Card
311778,Pow_Orb_2,Power Orb 2Lv,Card
311779,Pow_Orb_3,Power Orb 3Lv,Card
311780,Pow_Orb_4,Power Orb 4Lv,Card
311781,Pow_Orb_5,Power Orb 5Lv,Card
311782,Pow_Orb_6,Power Orb 6Lv,Card
311783,Pow_Orb_7,Power Orb 7Lv,Card
311784,Pow_Orb_8,Power Orb 8Lv,Card
311785,Pow_Orb_9,Power Orb 9Lv,Card
311786,Pow_Orb_10,Power Orb 10Lv,Card
311787,Pow_Orb_11,Power Orb 11Lv,Card
311788,Pow_Orb_12,Power Orb 12Lv,Card
311789,Pow_Orb_13,Power Orb 13Lv,Card
311790,Pow_Orb_14,Power Orb 14Lv,Card
311791,Pow_Orb_15,Power Orb 15Lv,Card
311792,Pow_Orb_16,Power Orb 16Lv,Card
311793,Pow_Orb_17,Power Orb 17Lv,Card
311794,Pow_Orb_18,Power Orb 18Lv,Card
311795,Pow_Orb_19,Power Orb 19Lv,Card
311796,Pow_Orb_20,Power Orb 20Lv,Card
311797,Spl_Orb_1,Spell Orb 1Lv,Card
311798,Spl_Orb_2,Spell Orb 2Lv,Card
311799,Spl_Orb_3,Spell Orb 3Lv,Card
311800,Spl_Orb_4,Spell Orb 4Lv,Card
311801,Spl_Orb_5,Spell Orb 5Lv,Card
311802,Spl_Orb_6,Spell Orb 6Lv,Card
311803,Spl_Orb_7,Spell Orb 7Lv,Card
311804,Spl_Orb_8,Spell Orb 8Lv,Card
311805,Spl_Orb_9,Spell Orb 9Lv,Card
311806,Spl_Orb_10,Spell Orb 10Lv,Card
311807,Spl_Orb_11,Spell Orb 11Lv,Card
311808,Spl_Orb_12,Spell Orb 12Lv,Card
311809,Spl_Orb_13,Spell Orb 13Lv,Card
311810,Spl_Orb_14,Spell Orb 14Lv,Card
311811,Spl_Orb_15,Spell Orb 15Lv,Card
311812,Spl_Orb_16,Spell Orb 16Lv,Card
311813,Spl_Orb_17,Spell Orb 17Lv,Card
311814,Spl_Orb_18,Spell Orb 18Lv,Card
311815,Spl_Orb_19,Spell Orb 19Lv,Card
311816,Spl_Orb_20,Spell Orb 20Lv,Card
311817,Warrior_Orb_1,Warrior Orb 1Lv,Card
311818,Warrior_Orb_2,Warrior Orb 2Lv,Card
311819,Warrior_Orb_3,Warrior Orb 3Lv,Card
311820,Warrior_Orb_4,Warrior Orb 4Lv,Card
311821,Warrior_Orb_5,Warrior Orb 5Lv,Card
311822,Warrior_Orb_6,Warrior Orb 6Lv,Card
311823,Warrior_Orb_7,Warrior Orb 7Lv,Card
311824,Warrior_Orb_8,Warrior Orb 8Lv,Card
311825,Warrior_Orb_9,Warrior Orb 9Lv,Card
311826,Warrior_Orb_10,Warrior Orb 10Lv,Card
311827,Warrior_Orb_11,Warrior Orb 11Lv,Card
311828,Warrior_Orb_12,Warrior Orb 12Lv,Card
311829,Warrior_Orb_13,Warrior Orb 13Lv,Card
311830,Warrior_Orb_14,Warrior Orb 14Lv,Card
311831,Warrior_Orb_15,Warrior Orb 15Lv,Card
311832,Magician_Orb_1,Magicial Orb 1Lv,Card
311833,Magician_Orb_2,Magicial Orb 2Lv,Card
311834,Magician_Orb_3,Magicial Orb 3Lv,Card
311835,Magician_Orb_4,Magicial Orb 4Lv,Card
311836,Magician_Orb_5,Magicial Orb 5Lv,Card
311837,Magician_Orb_6,Magicial Orb 6Lv,Card
311838,Magician_Orb_7,Magicial Orb 7Lv,Card
311839,Magician_Orb_8,Magicial Orb 8Lv,Card
311840,Magician_Orb_9,Magicial Orb 9Lv,Card
311841,Magician_Orb_10,Magicial Orb 10Lv,Card
311842,Magician_Orb_11,Magicial Orb 11Lv,Card
311843,Magician_Orb_12,Magicial Orb 12Lv,Card
311844,Magician_Orb_13,Magicial Orb 13Lv,Card
311845,Magician_Orb_14,Magicial Orb 14Lv,Card
311846,Magician_Orb_15,Magicial Orb 15Lv,Card
311847,Shooter_Orb_1,Shooter Orb 1Lv,Card
311848,Shooter_Orb_2,Shooter Orb 2Lv,Card
